0	0.00259259523232	0.00259259267118	0.00481481509381	-5.8400676581e-22	-1.51234592274e-19	5.67296352789e-21		0.00259259523232	0.00481481509381	0.00259259267118	2.50242743023e-22	-1.88609355026e-19	5.43936805628e-20		0.00481481928476	0.00259259267118	0.00259259267118	-1.91881908232e-21	-3.87649268703e-19	2.10233468075e-20		-3.80697120212e-28	-7.00693771871e-20	-1.88394714041e-20	-1.97152317143e-20	-1.66832664828e-22	-0.00111111121131		-4.44583242676e-20	-1.04210293413e-27	1.89394366736e-19	-2.00273095958e-20	-0.00111110923225	-2.00222489e-21		6.9388264393e-22	7.12456473706e-20	1.00953709843e-27	0.00111110923225	2.92705712451e-20	-1.01887349175e-19
0	0.00259259523232	0.00259259267118	0.00481481509381	-5.8400676581e-22	-1.51234592274e-19	5.67296352789e-21		0.00259259523232	0.00481481509381	0.00259259267118	2.50242743023e-22	-1.88609355026e-19	5.43936805628e-20		0.00481481928476	0.00259259267118	0.00259259267118	-1.91881908232e-21	-3.87649268703e-19	2.10233468075e-20		-3.80697120212e-28	-7.00693771871e-20	-1.88394714041e-20	-1.97152317143e-20	-1.66832664828e-22	-0.00111111121131		-4.44583242676e-20	-1.04210293413e-27	1.89394366736e-19	-2.00273095958e-20	-0.00111110923225	-2.00222489e-21		6.9388264393e-22	7.12456473706e-20	1.00953709843e-27	0.00111110923225	2.92705712451e-20	-1.01887349175e-19
0	2.59259503301	2.59259264883	4.81481536203	-1.70429169335e-17	-1.0117175218e-16	-2.19849133023e-16		2.59259503301	4.81481536203	2.59259264883	-1.66157953721e-17	-1.40297787979e-16	-1.43220093344e-16		4.81481917672	2.59259264883	2.59259264883	-3.20782444451e-17	-2.99679067611e-16	-1.27074252218e-16		-4.54326682218e-26	3.6718610524e-17	-2.91458401426e-17	-1.880488603e-17	-1.15325939327e-18	-1.11111111818		-3.68939502812e-17	2.48344068643e-24	2.28149593862e-16	-3.20833558803e-17	-1.11110921083	-1.14473679284e-17		-4.22036792754e-19	4.95481745841e-18	2.04248256393e-24	1.11110921083	2.2705372146e-19	-8.09821636429e-17
0	2.59259503301	2.59259264883	4.81481536203	-1.70429169335e-17	-1.0117175218e-16	-2.19849133023e-16		2.59259503301	4.81481536203	2.59259264883	-1.66157953721e-17	-1.40297787979e-16	-1.43220093344e-16		4.81481917672	2.59259264883	2.59259264883	-3.20782444451e-17	-2.99679067611e-16	-1.27074252218e-16		-4.54326682218e-26	3.6718610524e-17	-2.91458401426e-17	-1.880488603e-17	-1.15325939327e-18	-1.11111111818		-3.68939502812e-17	2.48344068643e-24	2.28149593862e-16	-3.20833558803e-17	-1.11110921083	-1.14473679284e-17		-4.22036792754e-19	4.95481745841e-18	2.04248256393e-24	1.11110921083	2.2705372146e-19	-8.09821636429e-17
0	2.59259503301	2.59259264883	4.81481536203	-1.70429169335e-17	-1.0117175218e-16	-2.19849133023e-16		2.59259503301	4.81481536203	2.59259264883	-1.66157953721e-17	-1.40297787979e-16	-1.43220093344e-16		4.81481917672	2.59259264883	2.59259264883	-3.20782444451e-17	-2.99679067611e-16	-1.27074252218e-16		-4.54326682218e-26	3.6718610524e-17	-2.91458401426e-17	-1.880488603e-17	-1.15325939327e-18	-1.11111111818		-3.68939502812e-17	2.48344068643e-24	2.28149593862e-16	-3.20833558803e-17	-1.11110921083	-1.14473679284e-17		-4.22036792754e-19	4.95481745841e-18	2.04248256393e-24	1.11110921083	2.2705372146e-19	-8.09821636429e-17
0	2.59259503301	2.59259264883	4.81481536203	-1.70429169335e-17	-1.0117175218e-16	-2.19849133023e-16		2.59259503301	4.81481536203	2.59259264883	-1.66157953721e-17	-1.40297787979e-16	-1.43220093344e-16		4.81481917672	2.59259264883	2.59259264883	-3.20782444451e-17	-2.99679067611e-16	-1.27074252218e-16		-4.54326682218e-26	3.6718610524e-17	-2.91458401426e-17	-1.880488603e-17	-1.15325939327e-18	-1.11111111818		-3.68939502812e-17	2.48344068643e-24	2.28149593862e-16	-3.20833558803e-17	-1.11110921083	-1.14473679284e-17		-4.22036792754e-19	4.95481745841e-18	2.04248256393e-24	1.11110921083	2.2705372146e-19	-8.09821636429e-17
0	2.59259503301	2.59259264883	4.81481536203	-0.00273306453004	-0.00273306453004	-0.00273305987342		2.59259503301	4.81481536203	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		4.81481917672	2.59259264883	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		-8.51490594837e-25	-6.81813590446e-17	-4.28987695517e-17	-1.31471388136e-19	6.4623560881e-21	-0.00840502939685		-3.4550297234e-17	2.37478143783e-24	4.3225922862e-17	-1.15714933208e-20	-0.0084050517486	-2.95970167517e-19		2.10796334775e-18	-5.75785430275e-17	1.24592254097e-24	0.0084050517486	-5.63998502883e-20	-4.61241293725e-19
0	2.59259503301	2.59259264883	4.81481536203	-0.00273306453004	-0.00273306453004	-0.00273305987342		2.59259503301	4.81481536203	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		4.81481917672	2.59259264883	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		-8.51490594837e-25	-6.81813590446e-17	-4.28987695517e-17	-1.31471388136e-19	6.4623560881e-21	-0.00840502939685		-3.4550297234e-17	2.37478143783e-24	4.3225922862e-17	-1.15714933208e-20	-0.0084050517486	-2.95970167517e-19		2.10796334775e-18	-5.75785430275e-17	1.24592254097e-24	0.0084050517486	-5.63998502883e-20	-4.61241293725e-19
0	2.59259503301	2.59259264883	4.81481536203	-0.00273306453004	-0.00273306453004	-0.00273305987342		2.59259503301	4.81481536203	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		4.81481917672	2.59259264883	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		-8.51490594837e-25	-6.81813590446e-17	-4.28987695517e-17	-1.31471388136e-19	6.4623560881e-21	-0.00840502939685		-3.4550297234e-17	2.37478143783e-24	4.3225922862e-17	-1.15714933208e-20	-0.0084050517486	-2.95970167517e-19		2.10796334775e-18	-5.75785430275e-17	1.24592254097e-24	0.0084050517486	-5.63998502883e-20	-4.61241293725e-19
0	2.59259503301	2.59259264883	4.81481536203	-0.00273306453004	-0.00273306453004	-0.00273305987342		2.59259503301	4.81481536203	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		4.81481917672	2.59259264883	2.59259264883	-0.00273306453004	-0.00273306453004	-0.00273305987342		-8.51490594837e-25	-6.81813590446e-17	-4.28987695517e-17	-1.31471388136e-19	6.4623560881e-21	-0.00840502939685		-3.4550297234e-17	2.37478143783e-24	4.3225922862e-17	-1.15714933208e-20	-0.0084050517486	-2.95970167517e-19		2.10796334775e-18	-5.75785430275e-17	1.24592254097e-24	0.0084050517486	-5.63998502883e-20	-4.61241293725e-19
