0.024072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.020000	-0.000107	0.005769	-0.000021	-0.000049	-0.000000	0.000000
0.025000	-0.000010	0.007209	-0.000001	-0.000007	0.000000	0.000000
0.032500	-0.000006	0.009362	-0.000002	-0.000001	-0.000000	0.000000
0.043750	-0.000009	0.012597	-0.000003	-0.000001	0.000000	0.000000
0.060625	-0.000017	0.017435	-0.000009	-0.000004	0.000000	0.000000
0.066953	-0.000022	0.019237	-0.000015	-0.000008	0.000000	0.000000
0.076445	-0.000033	0.021896	-0.000034	-0.000013	0.000000	0.000000
0.090684	-0.000079	0.025631	-0.000130	-0.000033	-0.000000	0.000000
0.104922	-0.000157	0.028997	-0.000321	-0.000074	-0.000000	0.000000
0.119160	-0.000246	0.032059	-0.000587	-0.000126	-0.000000	0.000000
0.122720	-0.000269	0.032791	-0.000662	-0.000139	-0.000000	0.000000
0.128059	-0.000307	0.033861	-0.000782	-0.000159	-0.000000	0.000000
0.136068	-0.000366	0.035396	-0.000980	-0.000189	-0.000000	-0.000000
0.148082	-0.000456	0.037557	-0.001313	-0.000238	-0.000000	-0.000000
0.166102	-0.000578	0.040458	-0.001894	-0.000313	-0.000000	-0.000000
0.184122	-0.000695	0.042935	-0.002583	-0.000375	-0.000000	-0.000000
0.188627	-0.000721	0.043507	-0.002767	-0.000389	-0.000000	-0.000000
0.193132	-0.000747	0.044059	-0.002956	-0.000402	-0.000000	0.000000
0.199890	-0.000786	0.044855	-0.003248	-0.000424	-0.000000	0.000000
0.210027	-0.000846	0.045975	-0.003706	-0.000457	-0.000000	0.000000
0.225231	-0.000939	0.047515	-0.004431	-0.000505	-0.000000	0.000000
0.230933	-0.000972	0.048059	-0.004712	-0.000522	-0.000000	0.000000
0.239486	-0.001020	0.048833	-0.005143	-0.000547	-0.000000	0.000000
0.252314	-0.001096	0.049916	-0.005814	-0.000584	-0.000000	0.000000
0.271558	-0.001239	0.051326	-0.006886	-0.000639	-0.000000	0.000000
0.276369	-0.001278	0.051645	-0.007164	-0.000652	-0.000000	0.000000
0.281180	-0.001319	0.051948	-0.007447	-0.000664	-0.000000	0.000000
0.288396	-0.001386	0.052380	-0.007879	-0.000680	-0.000000	0.000000
0.299220	-0.001496	0.052983	-0.008543	-0.000704	0.000000	0.000000
0.303279	-0.001540	0.053198	-0.008796	-0.000713	0.000000	0.000000
0.309368	-0.001609	0.053507	-0.009179	-0.000727	0.000000	0.000000
0.318501	-0.001716	0.053943	-0.009763	-0.000749	0.000000	0.000000
0.332201	-0.001895	0.054537	-0.010661	-0.000781	0.000000	0.000000
0.337338	-0.001965	0.054745	-0.011002	-0.000793	0.000000	0.000000
0.345044	-0.002077	0.055040	-0.011520	-0.000811	0.000000	0.000000
0.356603	-0.002249	0.055447	-0.012309	-0.000835	0.000000	0.000000
0.373942	-0.002514	0.055998	-0.013511	-0.000869	0.000000	0.000000
0.380444	-0.002613	0.056193	-0.013965	-0.000881	0.000000	0.000000
0.390197	-0.002762	0.056470	-0.014650	-0.000897	0.000000	0.000000
0.404826	-0.002980	0.056859	-0.015684	-0.000920	0.000000	0.000000
0.410312	-0.003059	0.056999	-0.016072	-0.000929	0.000000	0.000000
0.418541	-0.003176	0.057201	-0.016656	-0.000942	0.000000	0.000000
0.430885	-0.003351	0.057491	-0.017536	-0.000961	0.000000	0.000000
0.449400	-0.003610	0.057899	-0.018862	-0.000985	0.000000	0.000000
0.456344	-0.003705	0.058047	-0.019360	-0.000993	0.000000	0.000000
0.466759	-0.003841	0.058258	-0.020108	-0.001005	0.000000	0.000000
0.482381	-0.004039	0.058559	-0.021231	-0.001021	0.000000	0.000000
0.505814	-0.004306	0.058975	-0.022916	-0.001036	0.000000	0.000000
0.514602	-0.004396	0.059124	-0.023546	-0.001040	0.000000	0.000000
0.527783	-0.004519	0.059337	-0.024491	-0.001045	0.000000	0.000000
0.547555	-0.004683	0.059636	-0.025905	-0.001050	0.000000	0.000000
0.554970	-0.004736	0.059744	-0.026434	-0.001052	0.000000	0.000000
0.566092	-0.004811	0.059900	-0.027227	-0.001055	0.000000	0.000000
0.582774	-0.004913	0.060122	-0.028416	-0.001058	0.000000	0.000000
0.607798	-0.005035	0.060426	-0.030196	-0.001059	0.000000	0.000000
0.617182	-0.005074	0.060535	-0.030862	-0.001059	0.000000	0.000000
0.631258	-0.005128	0.060692	-0.031861	-0.001059	0.000000	0.000000
0.652372	-0.005190	0.060913	-0.033357	-0.001057	0.000000	0.000000
0.660290	-0.005205	0.060993	-0.033915	-0.001055	0.000000	0.000000
0.672167	-0.005223	0.061111	-0.034752	-0.001054	0.000000	0.000000
0.689982	-0.005239	0.061280	-0.036004	-0.001048	0.000000	0.000000
0.696662	-0.005239	0.061342	-0.036473	-0.001045	0.000000	0.000000
0.706683	-0.005238	0.061432	-0.037175	-0.001041	0.000000	0.000000
0.721715	-0.005228	0.061563	-0.038226	-0.001034	0.000000	0.000000
0.744262	-0.005201	0.061753	-0.039801	-0.001022	0.000000	0.000000
0.752717	-0.005187	0.061821	-0.040390	-0.001018	0.000000	0.000000
0.765399	-0.005162	0.061921	-0.041273	-0.001011	0.000000	0.000000
0.784424	-0.005118	0.062066	-0.042597	-0.000998	0.000000	0.000000
0.791558	-0.005099	0.062119	-0.043093	-0.000993	0.000000	0.000000
0.802259	-0.005069	0.062198	-0.043837	-0.000985	0.000000	0.000000
0.818310	-0.005019	0.062313	-0.044951	-0.000973	0.000000	0.000000
0.842387	-0.004935	0.062477	-0.046622	-0.000956	0.000000	0.000000
0.851416	-0.004901	0.062537	-0.047248	-0.000950	0.000000	0.000000
0.864960	-0.004850	0.062625	-0.048188	-0.000942	0.000000	0.000000
0.885275	-0.004770	0.062750	-0.049597	-0.000931	0.000000	0.000000
0.892893	-0.004739	0.062796	-0.050125	-0.000927	0.000000	0.000000
0.904321	-0.004691	0.062862	-0.050918	-0.000922	0.000000	0.000000
0.921462	-0.004618	0.062957	-0.052107	-0.000914	0.000000	0.000000
0.927890	-0.004590	0.062992	-0.052553	-0.000912	0.000000	0.000000
0.937531	-0.004547	0.063043	-0.053223	-0.000908	0.000000	0.000000
0.951994	-0.004483	0.063118	-0.054227	-0.000902	0.000000	0.000000
0.973688	-0.004389	0.063225	-0.055735	-0.000895	0.000000	0.000000
0.980266	-0.004360	0.063256	-0.056193	-0.000893	0.000000	0.000000
0.990133	-0.004317	0.063302	-0.056879	-0.000890	0.000000	0.000000
1.000000	-0.004275	0.063347	-0.057566	-0.000887	0.000000	0.000000
