1.90382969379	0.14290381968	3.19642281532	1.45861983299	1.40076696873	2.01293182373	0.143833041191	0.392317563295	-1.98045873642	1.86899352074	-1.98045873642	1.86899352074	-0.572928905487	0.422228008509	0.000667350308504	1.02204185168e-05	-0.000267474883003	0.000320893304888
1.85514438152	0.10202396661	3.13965201378	1.43827962875	1.39065790176	1.95584344864	0.11631450057	0.29878821969	-1.95414721966	1.8251105547	-1.95414721966	1.8251105547	-0.491450875998	0.419979095459	0.000652951304801	1.41062191688e-05	-0.000251247314736	0.000319184095133
1.80247545242	0.0768675282598	3.07557535172	1.4144756794	1.37685132027	1.89455509186	0.0874601379037	0.204538479447	-1.92312943935	1.77699649334	-1.92312943935	1.77699649334	-0.395712465048	0.416718751192	0.000637076736894	1.88106278074e-05	-0.000234540362726	0.000316706253216
1.74599051476	0.0807967931032	3.0043656826	1.38726198673	1.35934889317	1.82926213741	0.081760622561	0.131059214473	-1.88747572899	1.72479391098	-1.88747572899	1.72479391098	-0.253186047077	0.412453770638	0.000619773229118	2.46438921749e-05	-0.000217410590267	0.00031346490141
1.68588268757	0.0761303454638	2.92623519897	1.35670876503	1.33816444874	1.76018857956	0.0847721546888	0.05894029513	-1.84727847576	1.66866731644	-1.84727847576	1.66866731644	-0.111862704158	0.407196104527	0.000601096195169	3.20148574247e-05	-0.000199919959414	0.0003094690328
1.62235689163	0.0795150995255	2.84140181541	1.32288515568	1.31330394745	1.68757331371	0.0804147496819	-0.0133199235424	-1.80262827873	1.60879397392	-1.80262827873	1.60879397392	-0.133487835526	0.400956749916	0.000581103435252	4.11779656133e-05	-0.000182136238436	0.0003047271166
1.55564725399	0.0880346894264	2.75012016296	1.28587448597	1.28478097916	1.6116874218	0.0961726754904	-0.062647357583	-1.75363528728	1.54537367821	-1.75363528728	1.54537367821	-0.14563831687	0.393751502037	0.00055986182997	4.61028866994e-05	-0.00016413530102	0.000299251114484
1.48601436615	0.109667122364	2.65267372131	1.25260722637	1.24576771259	1.53283441067	0.122181743383	-0.103375248611	-1.70041978359	1.47863578796	-1.70041978359	1.47863578796	-0.154086798429	0.385598123074	0.000537445652299	4.79993286717e-05	-0.000146002726979	0.000293054559734
1.41374480724	0.123461633921	2.54936742783	1.21678709984	1.20265960693	1.45135056973	0.133226439357	-0.143854111433	-1.64310753345	1.40883088112	-1.64310753345	1.40883088112	-0.148907601833	0.376515686512	0.000513936392963	4.43272874691e-05	-0.000127836843603	0.000286151946057
1.33916413784	0.133068963885	2.44054198265	1.177318573	1.15665256977	1.36762011051	0.142370983958	-0.183986216784	-1.58183479309	1.33624970913	-1.58183479309	1.33624970913	-0.157511457801	0.366525828838	0.000489426311105	4.83001349494e-05	-0.000109753658762	0.000278559629805
1.26264798641	0.147616788745	2.32658648491	1.1341906786	1.1078594923	1.28209233284	0.165871948004	-0.22367541492	-1.51675200462	1.26123285294	-1.51675200462	1.26123285294	-0.167455375195	0.355653047562	0.000464021693915	5.40397122677e-05	-9.18937075767e-05	0.000270296324743
1.18463206291	0.15646122396	2.20793747902	1.08737444878	1.05639863014	1.19529569149	0.176731988788	-0.262824743986	-1.44801652431	1.18418765068	-1.44801652431	1.18418765068	-0.176782682538	0.351860910654	0.000437845184933	5.44298272871e-05	-7.4431853136e-05	0.000267414288828
1.10562610626	0.163033589721	2.08816719055	1.03681373596	1.00239133835	1.10786187649	0.177791327238	-0.301342517138	-1.37579071522	1.10560560226	-1.37579071522	1.10560560226	-0.186429917812	0.358935952187	0.00041103962576	6.11515133642e-05	-5.75893427595e-05	0.00027279133792
1.02625453472	0.165502697229	1.97236120701	0.982422411442	0.945969462395	1.03183460236	0.171580314636	-0.330449104309	-1.30025100708	1.0261156559	-1.30025100708	1.0261156559	-0.190623357892	0.365956544876	0.000383780279662	6.37138364254e-05	-4.16561888414e-05	0.000278126972262
0.948270499706	0.169237360358	1.85340452194	0.92406886816	0.887270510197	0.966134011745	0.177101001143	-0.340390741825	-1.22158133984	0.946661949158	-1.22158133984	0.946661949158	-0.201304584742	0.372095882893	0.000358760706149	6.49799185339e-05	-3.99511409341e-05	0.000282792869257
0.888435900211	0.169376581907	1.73190867901	0.861555874348	0.826431632042	0.905477046967	0.18284073472	-0.332553088665	-1.139965415	0.886871695518	-1.139965415	0.886871695518	-0.209877476096	0.377338469028	0.000335677934345	6.46895787213e-05	-4.32380256825e-05	0.000286777241854
0.832350850105	0.172733277082	1.61818361282	0.803109645844	0.76956987381	0.848613739014	0.186685651541	-0.321698486805	-1.06362104416	0.830828368664	-1.06362104416	0.830828368664	-0.219766840339	0.381672352552	0.000314056960633	6.94102491252e-05	-4.64417316834e-05	0.000290070980554
0.884714543819	0.180098697543	1.73114049435	0.866369605064	0.827747344971	0.903393149376	0.195018023252	-0.310068994761	-1.14175248146	0.882814466953	-1.14175248146	0.882814466953	-0.22255396843	0.385086625814	0.000334880576702	7.35026551411e-05	-4.95502099511e-05	0.00029266581987
0.937312841415	0.179804936051	1.84154045582	0.92593485117	0.88393253088	0.957607924938	0.194511681795	-0.297692716122	-1.21713590622	0.935191810131	-1.21713590622	0.935191810131	-0.218922808766	0.387573719025	0.000355509808287	7.13661720511e-05	-5.255308497e-05	0.000294556026347
0.989637732506	0.169826760888	1.94885444641	0.981910586357	0.937985539436	1.02407026291	0.183038026094	-0.284599006176	-1.2895835638	0.987440824509	-1.2895835638	0.987440824509	-0.208501935005	0.389126390219	0.000375796778826	6.61807498545e-05	-5.54405669391e-05	0.000295736041153
