0.220553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.005000	-0.000010	0.002566	-0.000004	0.000000	0.000000	0.000000
0.010000	-0.000005	0.005127	-0.000006	0.000000	0.000000	0.000000
0.017500	-0.000012	0.008944	-0.000015	0.000000	0.000000	-0.000000
0.018906	-0.000023	0.009592	-0.000036	-0.000000	0.000000	-0.000000
0.019170	-0.000041	0.009623	-0.000066	-0.000000	0.000000	-0.000000
0.019434	-0.000076	0.009536	-0.000131	-0.000000	0.000000	-0.000000
0.019697	-0.000143	0.009246	-0.000254	-0.000001	0.000000	-0.000000
0.019961	-0.000241	0.008723	-0.000445	-0.000001	0.000000	-0.000000
0.020225	-0.000349	0.008087	-0.000667	-0.000002	0.000000	-0.000000
0.020488	-0.000436	0.007527	-0.000865	-0.000001	0.000000	-0.000000
0.020752	-0.000495	0.007137	-0.001014	-0.000001	0.000000	-0.000000
0.021147	-0.000546	0.006858	-0.001151	-0.000001	0.000000	-0.000000
0.021543	-0.000584	0.006739	-0.001243	-0.000001	0.000000	-0.000000
0.021938	-0.000619	0.006695	-0.001316	-0.000000	0.000000	-0.000000
0.022334	-0.000653	0.006682	-0.001380	-0.000000	0.000000	-0.000000
0.022433	-0.000663	0.006677	-0.001397	-0.000000	0.000000	-0.000000
0.022532	-0.000673	0.006673	-0.001413	-0.000000	0.000000	-0.000000
0.022631	-0.000683	0.006670	-0.001429	-0.000000	0.000000	-0.000000
0.022729	-0.000693	0.006669	-0.001445	-0.000000	0.000000	-0.000000
0.022828	-0.000703	0.006667	-0.001461	-0.000000	0.000000	-0.000000
0.022927	-0.000713	0.006667	-0.001477	-0.000000	0.000000	-0.000000
0.023026	-0.000723	0.006666	-0.001493	-0.000000	0.000000	-0.000000
0.023125	-0.000734	0.006665	-0.001509	-0.000000	0.000000	-0.000000
0.023224	-0.000745	0.006665	-0.001525	-0.000000	0.000000	-0.000000
0.023323	-0.000756	0.006664	-0.001541	-0.000000	0.000000	-0.000000
0.023422	-0.000767	0.006664	-0.001557	-0.000000	0.000000	-0.000000
0.023521	-0.000778	0.006664	-0.001573	-0.000000	0.000000	-0.000000
0.023619	-0.000789	0.006663	-0.001589	-0.000000	0.000000	-0.000000
0.023718	-0.000801	0.006663	-0.001605	-0.000000	0.000000	-0.000000
0.023817	-0.000812	0.006662	-0.001621	-0.000000	0.000000	-0.000000
0.023916	-0.000824	0.006662	-0.001637	-0.000000	0.000000	-0.000000
0.024015	-0.000835	0.006662	-0.001653	-0.000000	0.000000	-0.000000
0.024163	-0.000853	0.006661	-0.001677	-0.000000	0.000000	-0.000000
0.024312	-0.000871	0.006661	-0.001701	-0.000000	0.000000	-0.000000
0.024460	-0.000889	0.006661	-0.001726	-0.000000	0.000000	-0.000000
0.024682	-0.000916	0.006662	-0.001762	-0.000000	0.000000	-0.000000
0.024905	-0.000943	0.006662	-0.001798	-0.000000	0.000000	-0.000000
0.025127	-0.000971	0.006662	-0.001835	-0.000000	0.000000	-0.000000
0.025350	-0.000998	0.006663	-0.001871	-0.000000	0.000000	-0.000000
0.025683	-0.001040	0.006665	-0.001925	-0.000000	0.000000	-0.000000
0.026017	-0.001081	0.006667	-0.001979	-0.000000	0.000000	-0.000000
0.026351	-0.001123	0.006670	-0.002034	-0.000000	0.000000	-0.000000
0.026685	-0.001164	0.006672	-0.002088	0.000000	0.000000	-0.000000
0.027018	-0.001206	0.006675	-0.002142	0.000000	0.000000	-0.000000
0.027352	-0.001247	0.006677	-0.002196	0.000000	0.000000	-0.000000
0.027686	-0.001288	0.006678	-0.002251	0.000000	0.000000	-0.000000
0.028019	-0.001328	0.006678	-0.002305	0.000000	0.000000	-0.000000
0.028353	-0.001368	0.006677	-0.002360	0.000000	0.000000	-0.000000
0.028687	-0.001407	0.006673	-0.002415	0.000000	0.000000	-0.000000
0.029021	-0.001445	0.006665	-0.002471	0.000000	0.000000	-0.000000
