-27.0203220111	-17.4956902997	8.74286717333
62.6553287428	-61.6385673967	8.04453111984
-1.25253053324	29.0949106195	8.66689004687
5.73338306384	66.0160363942	9.47113153304
5.73338306384	-76.3094278589	9.47113153304
15.6780727448	4.19924846522	7.78720371922
-5.04030403616	10.4203963885	9.33701802996
-41.8993515002	-51.7739697263	8.47116341773
-48.5060262133	15.1072280437	9.3945821559
23.6907286122	-29.3789106135	7.50366242463
-55.372493377	31.889782557	8.01285945916
59.0189582238	33.8619873024	8.19116775858
53.7502905	-6.17479860276	8.69432859373
-36.4796510831	30.5275047169	8.7418577715
22.8069979069	70.6301273753	7.82546370584
22.8069979069	-71.6953368779	7.82546370584
55.9990082487	15.482318558	8.70515246992
59.7060092985	-43.0860082089	10.1075580995
43.2749393724	-58.9018489	9.86486304457
-59.9023902321	-52.6917582415	8.58415481015
-67.3630984322	19.2139248523	9.15831142669
74.962365821	19.2139248523	9.15831142669
-10.5914113732	-25.5401862639	8.39283125252
-68.0833058167	65.6164909953	8.53716394356
74.2421584365	65.6164909953	8.53716394356
-68.0833058167	-76.7089732578	8.53716394356
74.2421584365	-76.7089732578	8.53716394356
-17.3972828026	-61.1990162326	7.35613649104
27.8494263432	-45.4463273704	8.41922631298
20.9724401812	31.1050440183	8.05016846401
-42.8345719253	-7.63531903369	9.25815669872
6.00818337506	-39.9923352416	9.11185425904
64.4918436577	-21.0320655621	7.6292510994
-77.8336205954	-21.0320655621	7.6292510994
-44.081050464	-35.0035177444	7.80566926884
5.66674152215	-12.6928052365	9.41942035279
-61.2065533475	-35.093440955	8.55844192444
-22.411220052	17.9872083519	9.03779293719
-31.5379259233	-68.5191323355	8.33879632539
-31.5379259233	73.8063319177	8.33879632539
34.1402318191	7.18852250906	8.98209275766
-59.2223275088	-17.2064273836	7.95313726285
46.2957962502	-24.6827718957	9.72225859636
13.8508174203	-56.9510351218	8.79917596762
-49.6192462805	-66.542070122	7.75225462472
-49.6192462805	75.7833941312	7.75225462472
-46.3241774273	48.4084074447	9.41602279627
-19.8838675276	42.2288567112	8.69460634485
39.9724799086	26.7976983079	8.68306082608
-27.7103265322	1.43879961	7.42886744617
31.0211161967	-13.0833607405	8.76130748921
-11.944614609	-42.8157315029	8.73122433491
35.9844225858	44.7985787288	9.2745319832
-66.6132906225	47.5214128781	8.99463870629
75.7121736307	47.5214128781	8.99463870629
-12.3749719651	-8.0922637377	8.40785994459
-27.8246630498	-34.7065734985	8.28065544592
3.23823455315	48.020538103	8.51588925751
51.8338028925	64.3748982318	9.83503353149
51.8338028925	-77.9505660214	9.83503353149
-68.1644542755	0.991407958461	8.47683073299
74.1610099777	0.991407958461	8.47683073299
-16.1032023799	59.3174632055	8.46237764307
