-3.17567036931	-61.1497535638	8.74286717333
-26.1836635676	-14.8218010542	8.04453111984
57.109465349	-60.0629123985	8.66689004687
15.9423174831	12.7455447431	9.47113153304
5.67689515361	65.3656162328	7.78720371922
5.67689515361	-75.5575925005	7.78720371922
-4.78842832081	-2.02418687209	9.33701802996
-32.1895978725	-49.7420465863	8.47116341773
-42.7609826484	-3.90406710682	9.3945821559
15.233176308	-12.7407941951	7.50366242463
-49.360657985	16.5298169695	8.01285945916
46.6924098214	43.5169093973	8.19116775858
54.2235203323	-2.14966156266	8.69432859373
-34.3785579294	31.6376760386	8.7418577715
22.5822929401	69.9342470808	7.82546370584
22.5822929401	-70.9889616525	7.82546370584
61.0635904603	33.0431743668	8.70515246992
43.7510638782	-33.569417597	10.1075580995
37.5474090429	-58.5944289539	9.86486304457
-50.1700504385	-48.8267651346	8.58415481015
-66.6994064	19.0246204834	9.15831142669
74.2238023333	19.0246204834	9.15831142669
-23.5842951012	-31.4528820204	8.39283125252
-67.4125179721	64.9700073378	8.53716394356
73.5106907612	64.9700073378	8.53716394356
-67.4125179721	-75.9532013955	8.53716394356
73.5106907612	-75.9532013955	8.53716394356
26.2852405025	-26.5174338138	7.35613649104
35.3146758724	20.0598203662	8.41922631298
-50.7557086538	-20.6946529567	8.05016846401
7.80503281128	-40.4129368603	9.25815669872
63.8564405397	-20.82484804	9.11185425904
-77.0667681936	-20.82484804	9.11185425904
-39.6210968521	-34.869309116	7.6292510994
-15.6462859663	36.543417202	7.80566926884
-4.55163999542	-25.9426809515	9.41942035279
-60.9994400729	-34.7670901659	8.55844192444
-31.2271998635	-67.8440505289	9.03779293719
-31.2271998635	73.0791582044	9.03779293719
30.4807276953	1.65405925936	8.33879632539
40.2014478324	-14.1924380424	8.98209275766
17.4137543071	-55.7380699437	7.95313726285
-63.8335749544	-4.10238606971	9.72225859636
77.0896337789	-4.10238606971	9.72225859636
-58.5072754053	36.9385556369	8.79917596762
-51.8267914973	-67.5656858876	7.75225462472
-51.8267914973	73.3575228457	7.75225462472
-8.46160989386	19.1384630899	9.41602279627
52.971018308	16.715808095	8.69460634485
-24.5193468688	6.61811467621	8.68306082608
25.8212297085	-41.6355037067	7.42886744617
-11.6616894883	-45.1424287708	8.76130748921
8.36508850931	45.3785299325	8.73122433491
-37.4738352602	49.9844148478	9.2745319832
19.979296662	31.3441923298	8.99463870629
62.5494095132	-38.6426017522	8.40785994459
-78.3737992201	-38.6426017522	8.40785994459
-66.3400650797	-58.9423732222	8.28065544592
74.5831436536	-58.9423732222	8.28065544592
44.8259275921	64.832356088	8.51588925751
44.8259275921	-76.0908526453	8.51588925751
-14.98521878	62.6250064564	9.83503353149
-14.98521878	-78.2982022769	9.83503353149
29.1986604092	52.2962812776	8.47683073299
