2.09382224083	0.0	0.195984721184	0.0	0.000429785664892	0.0	0.000429785664892	0.0
1.92077843906	0.382066586525	0.170689590343	0.0339522705021	0.00039411620902	7.83945881589e-05	0.00039411620902	7.83945881589e-05
1.61469540498	0.668828735843	0.137515787063	0.0569609040419	0.00033116146662	0.000137171570809	0.00033116146662	0.000137171570809
1.2221750125	0.81663123515	0.11303826826	0.0755297561184	0.000250506447932	0.000167383057169	0.000250506447932	0.000167383057169
1.03638738025	1.03638738025	0.122165727665	0.122165727665	0.000199782976659	0.000199782976659	0.000199782976659	0.000199782976659
1.02247184342	1.53023725302	0.112751497338	0.168744540666	0.000196672179692	0.000294340717484	0.000196672179692	0.000294340717484
0.820628496695	1.98117244639	0.086229058036	0.208175361381	0.000157612712992	0.000380510749308	0.000157612712992	0.000380510749308
0.461583736124	2.32053814554	0.0466359550141	0.234454778395	8.85505475655e-05	0.000445173664825	8.85505475655e-05	0.000445173664825
1.52877063465e-16	2.49667191505	1.54844984291e-17	0.25288105011	2.92987964367e-20	0.000478485657368	2.92987964367e-20	0.000478485657368
-0.493850657603	2.48275491418	-0.0516742282428	0.25978388837	-9.45578819561e-05	0.00047537457425	-9.45578819561e-05	0.00047537457425
-0.944784485649	2.28091151877	-0.102056710136	0.246386693741	-0.0001807276477	0.000436315138172	-0.0001807276477	0.000436315138172
-1.28415202171	1.92186931583	-0.143477303086	0.21472895861	-0.000245390902151	0.000367253438265	-0.000245390902151	0.000367253438265
-1.46028360813	1.46028360813	-0.172403738493	0.172403738493	-0.000278702538905	0.000278702538905	-0.000278702538905	0.000278702538905
-1.44636878548	0.96643272501	-0.189234908023	0.12644272309	-0.000275591854517	0.000184144589973	-0.000275591854517	0.000184144589973
-1.24452608693	0.515499583933	-0.200239678689	0.0829419906381	-0.000236532519398	9.79749774768e-05	-0.000236532519398	9.79749774768e-05
-0.885482145471	0.176133349828	-0.206361139984	0.0410477828894	-0.000167470504544	3.33119545251e-05	-0.000167470504544	3.33119545251e-05
-0.423898696899	5.19126182321e-17	-0.195984721184	2.40012061479e-17	-0.000106452498585	1.30366711653e-20	-0.000106452498585	1.30366711653e-20
-0.0430204572972	-0.00855730100675	-0.170689590343	-0.0339522705021	-6.91302748745e-05	-1.37508666329e-05	-6.91302748745e-05	-1.37508666329e-05
0.109055699479	0.0451723497782	-0.137515787063	-0.0569609040419	-4.91423493053e-05	-2.03554275691e-05	-4.91423493053e-05	-2.03554275691e-05
0.19373250253	0.129447919661	-0.11303826826	-0.0755297561184	-2.88384914104e-05	-1.92692639102e-05	-2.88384914104e-05	-1.92692639102e-05
0.181967290425	0.181967290425	-0.122165727665	-0.122165727665	-1.34814273369e-05	-1.34814273369e-05	-1.34814273369e-05	-1.34814273369e-05
0.137449541353	0.205707775664	-0.112751497338	-0.168744540666	-1.42063753491e-05	-2.1261343214e-05	-1.42063753491e-05	-2.1261343214e-05
0.0517681309889	0.124979323932	-0.086229058036	-0.208175361381	-1.63256977414e-05	-3.94137209025e-05	-1.63256977414e-05	-3.94137209025e-05
-0.013660710825	-0.0686770310208	-0.0466359550141	-0.234454778395	-1.30113517181e-05	-6.54124823384e-05	-1.30113517181e-05	-6.54124823384e-05
-8.9622489196e-17	-0.487882107496	-4.64534952873e-17	-0.25288105011	-1.85400769948e-20	-0.000100927478343	-1.85400769948e-20	-0.000100927478343
0.173043620323	-0.869949026312	0.0516742282428	-0.25978388837	3.56693914638e-05	-0.000179322140366	3.56693914638e-05	-0.000179322140366
0.479124848081	-1.15670970631	0.102056710136	-0.246386693741	9.86237622569e-05	-0.000238098824413	9.86237622569e-05	-0.000238098824413
0.871647510829	-1.30451268772	0.143477303086	-0.21472895861	0.000179279254943	-0.000268310366075	0.000179279254943	-0.000268310366075
1.29085150695	-1.29085150695	0.172403738493	-0.172403738493	0.000265356414168	-0.000265356414168	0.000265356414168	-0.000265356414168
1.67291732621	-1.11780762038	0.189234908023	-0.12644272309	0.000343750860841	-0.00022968698198	0.000343750860841	-0.00022968698198
1.95968069806	-0.811726323058	0.200239678689	-0.0829419906381	0.000402528100901	-0.000166732598629	0.000402528100901	-0.000166732598629
2.10748114374	-0.419204063508	0.206361139984	-0.0410477828894	0.000432739148098	-8.6077168406e-05	0.000432739148098	-8.6077168406e-05
